ts_utc,ticker,city,band,yes_bid,yes_ask,no_bid,no_ask,volume,kmia_obs,nyc_obs
2026-08-29T18:49Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.33,0.34,0.66,0.67,699,81,75
2026-08-29T18:49Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.41,0.42,0.58,0.59,389,81,75
2026-08-29T18:49Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.18,0.19,0.81,0.82,688,81,75
2026-08-29T18:49Z,KXHIGHMIA-26AUG30-T87,MIA,T87,0.01,0.02,0.98,0.99,788,81,75
2026-08-29T18:49Z,KXHIGHMIA-26AUG30-T94,MIA,T94,0.01,0.02,0.98,0.99,347,81,75
2026-08-29T18:49Z,KXHIGHNY-26AUG29-B79.5,NY,B79.5,0.29,0.32,0.68,0.71,13513,81,75
2026-08-29T18:49Z,KXHIGHNY-26AUG29-B81.5,NY,B81.5,0.02,0.03,0.97,0.98,17613,81,75
2026-08-29T18:49Z,KXHIGHNY-26AUG29-B83.5,NY,B83.5,0.00,0.01,0.99,1.00,4491,81,75
2026-08-29T18:49Z,KXHIGHNY-26AUG29-B85.5,NY,B85.5,0.00,0.01,0.99,1.00,2876,81,75
2026-08-29T18:49Z,KXHIGHNY-26AUG29-T79,NY,T79,0.64,0.66,0.34,0.36,19425,81,75
2026-08-29T18:49Z,KXHIGHNY-26AUG29-T86,NY,T86,0.00,0.01,0.99,1.00,2299,81,75
2026-08-29T18:49Z,KXHIGHNY-26AUG30-B82.5,NY,B82.5,0.29,0.31,0.69,0.71,367,81,75
2026-08-29T18:49Z,KXHIGHNY-26AUG30-B84.5,NY,B84.5,0.14,0.15,0.85,0.86,110,81,75
2026-08-29T18:49Z,KXHIGHNY-26AUG30-B86.5,NY,B86.5,0.06,0.07,0.93,0.94,167,81,75
2026-08-29T18:49Z,KXHIGHNY-26AUG30-B88.5,NY,B88.5,0.00,0.01,0.99,1.00,997,81,75
2026-08-29T18:49Z,KXHIGHNY-26AUG30-T82,NY,T82,0.44,0.45,0.55,0.56,1550,81,75
2026-08-29T18:49Z,KXHIGHNY-26AUG30-T89,NY,T89,0.00,0.01,0.99,1.00,1012,81,75
2026-08-29T19:00Z,KXHIGHCHI-26AUG29-B80.5,CHI,B80.5,0.34,0.35,0.65,0.66,10451,81,75
2026-08-29T19:00Z,KXHIGHCHI-26AUG29-B82.5,CHI,B82.5,0.60,0.64,0.36,0.40,8817,81,75
2026-08-29T19:00Z,KXHIGHCHI-26AUG29-B84.5,CHI,B84.5,0.00,0.01,0.99,1.00,7671,81,75
2026-08-29T19:00Z,KXHIGHCHI-26AUG29-B86.5,CHI,B86.5,0.00,0.01,0.99,1.00,3130,81,75
2026-08-29T19:00Z,KXHIGHCHI-26AUG29-T80,CHI,T80,0.00,0.01,0.99,1.00,11588,81,75
2026-08-29T19:00Z,KXHIGHCHI-26AUG29-T87,CHI,T87,0.00,0.01,0.99,1.00,959,81,75
2026-08-29T19:00Z,KXHIGHCHI-26AUG30-B86.5,CHI,B86.5,0.30,0.33,0.67,0.70,211,81,75
2026-08-29T19:00Z,KXHIGHCHI-26AUG30-B88.5,CHI,B88.5,0.24,0.26,0.74,0.76,116,81,75
2026-08-29T19:00Z,KXHIGHCHI-26AUG30-B90.5,CHI,B90.5,0.09,0.10,0.90,0.91,67,81,75
2026-08-29T19:00Z,KXHIGHCHI-26AUG30-B92.5,CHI,B92.5,0.02,0.03,0.97,0.98,198,81,75
2026-08-29T19:00Z,KXHIGHCHI-26AUG30-T86,CHI,T86,0.32,0.33,0.67,0.68,775,81,75
2026-08-29T19:00Z,KXHIGHCHI-26AUG30-T93,CHI,T93,0.00,0.01,0.99,1.00,1049,81,75
2026-08-29T19:00Z,KXHIGHDEN-26AUG29-B90.5,DEN,B90.5,0.42,0.46,0.54,0.58,2300,81,75
2026-08-29T19:00Z,KXHIGHDEN-26AUG29-B92.5,DEN,B92.5,0.39,0.45,0.55,0.61,2075,81,75
2026-08-29T19:00Z,KXHIGHDEN-26AUG29-B94.5,DEN,B94.5,0.00,0.02,0.98,1.00,3994,81,75
2026-08-29T19:00Z,KXHIGHDEN-26AUG29-B96.5,DEN,B96.5,0.00,0.01,0.99,1.00,922,81,75
2026-08-29T19:00Z,KXHIGHDEN-26AUG29-T90,DEN,T90,0.06,0.08,0.92,0.94,2448,81,75
2026-08-29T19:00Z,KXHIGHDEN-26AUG29-T97,DEN,T97,0.00,0.01,0.99,1.00,427,81,75
2026-08-29T19:00Z,KXHIGHDEN-26AUG30-B85.5,DEN,B85.5,0.22,0.26,0.74,0.78,12,81,75
2026-08-29T19:00Z,KXHIGHDEN-26AUG30-B87.5,DEN,B87.5,0.38,0.39,0.61,0.62,165,81,75
2026-08-29T19:00Z,KXHIGHDEN-26AUG30-B89.5,DEN,B89.5,0.21,0.24,0.76,0.79,46,81,75
2026-08-29T19:00Z,KXHIGHDEN-26AUG30-B91.5,DEN,B91.5,0.06,0.08,0.92,0.94,114,81,75
2026-08-29T19:00Z,KXHIGHDEN-26AUG30-T85,DEN,T85,0.06,0.07,0.93,0.94,50,81,75
2026-08-29T19:00Z,KXHIGHDEN-26AUG30-T92,DEN,T92,0.00,0.02,0.98,1.00,905,81,75
2026-08-29T19:00Z,KXHIGHMIA-26AUG29-B88.5,MIA,B88.5,0.06,0.10,0.90,0.94,15083,81,75
2026-08-29T19:00Z,KXHIGHMIA-26AUG29-B90.5,MIA,B90.5,0.02,0.03,0.97,0.98,17014,81,75
2026-08-29T19:00Z,KXHIGHMIA-26AUG29-B92.5,MIA,B92.5,0.00,0.01,0.99,1.00,13653,81,75
2026-08-29T19:00Z,KXHIGHMIA-26AUG29-B94.5,MIA,B94.5,0.00,0.01,0.99,1.00,6226,81,75
2026-08-29T19:00Z,KXHIGHMIA-26AUG29-T88,MIA,T88,0.90,0.94,0.06,0.10,21853,81,75
2026-08-29T19:00Z,KXHIGHMIA-26AUG29-T95,MIA,T95,0.00,0.01,0.99,1.00,1598,81,75
2026-08-29T19:00Z,KXHIGHMIA-26AUG30-B87.5,MIA,B87.5,0.04,0.06,0.94,0.96,123,81,75
2026-08-29T19:00Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.33,0.34,0.66,0.67,699,81,75
2026-08-29T19:00Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.41,0.42,0.58,0.59,394,81,75
2026-08-29T19:00Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.18,0.19,0.81,0.82,688,81,75
2026-08-29T19:00Z,KXHIGHMIA-26AUG30-T87,MIA,T87,0.01,0.02,0.98,0.99,788,81,75
2026-08-29T19:00Z,KXHIGHMIA-26AUG30-T94,MIA,T94,0.01,0.02,0.98,0.99,347,81,75
2026-08-29T19:00Z,KXHIGHNY-26AUG29-B79.5,NY,B79.5,0.14,0.15,0.85,0.86,14022,81,75
2026-08-29T19:00Z,KXHIGHNY-26AUG29-B81.5,NY,B81.5,0.01,0.02,0.98,0.99,17690,81,75
2026-08-29T19:00Z,KXHIGHNY-26AUG29-B83.5,NY,B83.5,0.00,0.01,0.99,1.00,4491,81,75
2026-08-29T19:00Z,KXHIGHNY-26AUG29-B85.5,NY,B85.5,0.00,0.01,0.99,1.00,2876,81,75
2026-08-29T19:00Z,KXHIGHNY-26AUG29-T79,NY,T79,0.82,0.85,0.15,0.18,20355,81,75
2026-08-29T19:00Z,KXHIGHNY-26AUG29-T86,NY,T86,0.00,0.01,0.99,1.00,2299,81,75
2026-08-29T19:00Z,KXHIGHNY-26AUG30-B82.5,NY,B82.5,0.29,0.33,0.67,0.71,482,81,75
2026-08-29T19:00Z,KXHIGHNY-26AUG30-B84.5,NY,B84.5,0.14,0.15,0.85,0.86,110,81,75
2026-08-29T19:00Z,KXHIGHNY-26AUG30-B86.5,NY,B86.5,0.06,0.07,0.93,0.94,167,81,75
2026-08-29T19:00Z,KXHIGHNY-26AUG30-B88.5,NY,B88.5,0.00,0.01,0.99,1.00,997,81,75
2026-08-29T19:00Z,KXHIGHNY-26AUG30-T82,NY,T82,0.45,0.47,0.53,0.55,1555,81,75
2026-08-29T19:00Z,KXHIGHNY-26AUG30-T89,NY,T89,0.00,0.01,0.99,1.00,1014,81,75
2026-08-29T19:19Z,KXHIGHCHI-26AUG29-B80.5,CHI,B80.5,0.36,0.37,0.63,0.64,11232,81,74
2026-08-29T19:19Z,KXHIGHCHI-26AUG29-B82.5,CHI,B82.5,0.61,0.63,0.37,0.39,9585,81,74
2026-08-29T19:19Z,KXHIGHCHI-26AUG29-B84.5,CHI,B84.5,0.00,0.01,0.99,1.00,7671,81,74
2026-08-29T19:19Z,KXHIGHCHI-26AUG29-B86.5,CHI,B86.5,0.00,0.01,0.99,1.00,3130,81,74
2026-08-29T19:19Z,KXHIGHCHI-26AUG29-T80,CHI,T80,0.00,0.01,0.99,1.00,11588,81,74
2026-08-29T19:19Z,KXHIGHCHI-26AUG29-T87,CHI,T87,0.00,0.01,0.99,1.00,959,81,74
2026-08-29T19:19Z,KXHIGHCHI-26AUG30-B86.5,CHI,B86.5,0.30,0.32,0.68,0.70,211,81,74
2026-08-29T19:19Z,KXHIGHCHI-26AUG30-B88.5,CHI,B88.5,0.24,0.26,0.74,0.76,122,81,74
2026-08-29T19:19Z,KXHIGHCHI-26AUG30-B90.5,CHI,B90.5,0.09,0.10,0.90,0.91,72,81,74
2026-08-29T19:19Z,KXHIGHCHI-26AUG30-B92.5,CHI,B92.5,0.02,0.03,0.97,0.98,198,81,74
2026-08-29T19:19Z,KXHIGHCHI-26AUG30-T86,CHI,T86,0.32,0.33,0.67,0.68,831,81,74
2026-08-29T19:19Z,KXHIGHCHI-26AUG30-T93,CHI,T93,0.00,0.01,0.99,1.00,1049,81,74
2026-08-29T19:19Z,KXHIGHDEN-26AUG29-B90.5,DEN,B90.5,0.44,0.45,0.55,0.56,2374,81,74
2026-08-29T19:19Z,KXHIGHDEN-26AUG29-B92.5,DEN,B92.5,0.39,0.43,0.57,0.61,2112,81,74
2026-08-29T19:19Z,KXHIGHDEN-26AUG29-B94.5,DEN,B94.5,0.00,0.02,0.98,1.00,3994,81,74
2026-08-29T19:19Z,KXHIGHDEN-26AUG29-B96.5,DEN,B96.5,0.00,0.01,0.99,1.00,922,81,74
2026-08-29T19:19Z,KXHIGHDEN-26AUG29-T90,DEN,T90,0.07,0.13,0.87,0.93,2602,81,74
2026-08-29T19:19Z,KXHIGHDEN-26AUG29-T97,DEN,T97,0.00,0.01,0.99,1.00,427,81,74
2026-08-29T19:19Z,KXHIGHDEN-26AUG30-B85.5,DEN,B85.5,0.22,0.26,0.74,0.78,12,81,74
2026-08-29T19:19Z,KXHIGHDEN-26AUG30-B87.5,DEN,B87.5,0.38,0.39,0.61,0.62,169,81,74
2026-08-29T19:19Z,KXHIGHDEN-26AUG30-B89.5,DEN,B89.5,0.21,0.22,0.78,0.79,52,81,74
2026-08-29T19:19Z,KXHIGHDEN-26AUG30-B91.5,DEN,B91.5,0.05,0.08,0.92,0.95,117,81,74
2026-08-29T19:19Z,KXHIGHDEN-26AUG30-T85,DEN,T85,0.04,0.07,0.93,0.96,50,81,74
2026-08-29T19:19Z,KXHIGHDEN-26AUG30-T92,DEN,T92,0.00,0.02,0.98,1.00,905,81,74
2026-08-29T19:19Z,KXHIGHMIA-26AUG29-B88.5,MIA,B88.5,0.06,0.07,0.93,0.94,15177,81,74
2026-08-29T19:19Z,KXHIGHMIA-26AUG29-B90.5,MIA,B90.5,0.01,0.02,0.98,0.99,17182,81,74
2026-08-29T19:19Z,KXHIGHMIA-26AUG29-B92.5,MIA,B92.5,0.00,0.01,0.99,1.00,13709,81,74
2026-08-29T19:19Z,KXHIGHMIA-26AUG29-B94.5,MIA,B94.5,0.00,0.01,0.99,1.00,6320,81,74
2026-08-29T19:19Z,KXHIGHMIA-26AUG29-T88,MIA,T88,0.89,0.92,0.08,0.11,21977,81,74
2026-08-29T19:19Z,KXHIGHMIA-26AUG29-T95,MIA,T95,0.00,0.01,0.99,1.00,1598,81,74
2026-08-29T19:19Z,KXHIGHMIA-26AUG30-B87.5,MIA,B87.5,0.05,0.07,0.93,0.95,175,81,74
2026-08-29T19:19Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.33,0.34,0.66,0.67,702,81,74
2026-08-29T19:19Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.41,0.42,0.58,0.59,397,81,74
2026-08-29T19:19Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.18,0.19,0.81,0.82,688,81,74
2026-08-29T19:19Z,KXHIGHMIA-26AUG30-T87,MIA,T87,0.01,0.02,0.98,0.99,928,81,74
2026-08-29T19:19Z,KXHIGHMIA-26AUG30-T94,MIA,T94,0.01,0.02,0.98,0.99,347,81,74
2026-08-29T19:19Z,KXHIGHNY-26AUG29-B79.5,NY,B79.5,0.15,0.17,0.83,0.85,15101,81,74
2026-08-29T19:19Z,KXHIGHNY-26AUG29-B81.5,NY,B81.5,0.00,0.01,0.99,1.00,17710,81,74
2026-08-29T19:19Z,KXHIGHNY-26AUG29-B83.5,NY,B83.5,0.00,0.01,0.99,1.00,4491,81,74
2026-08-29T19:19Z,KXHIGHNY-26AUG29-B85.5,NY,B85.5,0.00,0.01,0.99,1.00,2876,81,74
2026-08-29T19:19Z,KXHIGHNY-26AUG29-T79,NY,T79,0.80,0.83,0.17,0.20,21986,81,74
2026-08-29T19:19Z,KXHIGHNY-26AUG29-T86,NY,T86,0.00,0.01,0.99,1.00,2299,81,74
2026-08-29T19:19Z,KXHIGHNY-26AUG30-B82.5,NY,B82.5,0.29,0.32,0.68,0.71,504,81,74
2026-08-29T19:19Z,KXHIGHNY-26AUG30-B84.5,NY,B84.5,0.14,0.15,0.85,0.86,110,81,74
2026-08-29T19:19Z,KXHIGHNY-26AUG30-B86.5,NY,B86.5,0.06,0.07,0.93,0.94,167,81,74
2026-08-29T19:19Z,KXHIGHNY-26AUG30-B88.5,NY,B88.5,0.00,0.01,0.99,1.00,997,81,74
2026-08-29T19:19Z,KXHIGHNY-26AUG30-T82,NY,T82,0.48,0.49,0.51,0.52,1707,81,74
2026-08-29T19:19Z,KXHIGHNY-26AUG30-T89,NY,T89,0.00,0.01,0.99,1.00,1014,81,74
2026-08-29T19:29Z,KXHIGHCHI-26AUG29-B80.5,CHI,B80.5,0.33,0.34,0.66,0.67,11411,81,74
2026-08-29T19:29Z,KXHIGHCHI-26AUG29-B82.5,CHI,B82.5,0.66,0.68,0.32,0.34,10099,81,74
2026-08-29T19:29Z,KXHIGHCHI-26AUG29-B84.5,CHI,B84.5,0.00,0.01,0.99,1.00,7942,81,74
2026-08-29T19:29Z,KXHIGHCHI-26AUG29-B86.5,CHI,B86.5,0.00,0.01,0.99,1.00,3130,81,74
2026-08-29T19:29Z,KXHIGHCHI-26AUG29-T80,CHI,T80,0.00,0.01,0.99,1.00,11588,81,74
2026-08-29T19:29Z,KXHIGHCHI-26AUG29-T87,CHI,T87,0.00,0.01,0.99,1.00,959,81,74
2026-08-29T19:29Z,KXHIGHCHI-26AUG30-B86.5,CHI,B86.5,0.31,0.32,0.68,0.69,211,81,74
2026-08-29T19:29Z,KXHIGHCHI-26AUG30-B88.5,CHI,B88.5,0.24,0.25,0.75,0.76,122,81,74
2026-08-29T19:29Z,KXHIGHCHI-26AUG30-B90.5,CHI,B90.5,0.09,0.10,0.90,0.91,72,81,74
2026-08-29T19:29Z,KXHIGHCHI-26AUG30-B92.5,CHI,B92.5,0.02,0.03,0.97,0.98,198,81,74
2026-08-29T19:29Z,KXHIGHCHI-26AUG30-T86,CHI,T86,0.32,0.33,0.67,0.68,872,81,74
2026-08-29T19:29Z,KXHIGHCHI-26AUG30-T93,CHI,T93,0.00,0.01,0.99,1.00,1049,81,74
2026-08-29T19:29Z,KXHIGHDEN-26AUG29-B90.5,DEN,B90.5,0.45,0.46,0.54,0.55,2412,81,74
2026-08-29T19:29Z,KXHIGHDEN-26AUG29-B92.5,DEN,B92.5,0.39,0.43,0.57,0.61,2112,81,74
2026-08-29T19:29Z,KXHIGHDEN-26AUG29-B94.5,DEN,B94.5,0.00,0.02,0.98,1.00,3994,81,74
2026-08-29T19:29Z,KXHIGHDEN-26AUG29-B96.5,DEN,B96.5,0.00,0.01,0.99,1.00,922,81,74
2026-08-29T19:29Z,KXHIGHDEN-26AUG29-T90,DEN,T90,0.07,0.12,0.88,0.93,2602,81,74
2026-08-29T19:29Z,KXHIGHDEN-26AUG29-T97,DEN,T97,0.00,0.01,0.99,1.00,427,81,74
2026-08-29T19:29Z,KXHIGHDEN-26AUG30-B85.5,DEN,B85.5,0.22,0.26,0.74,0.78,12,81,74
2026-08-29T19:29Z,KXHIGHDEN-26AUG30-B87.5,DEN,B87.5,0.37,0.38,0.62,0.63,180,81,74
2026-08-29T19:29Z,KXHIGHDEN-26AUG30-B89.5,DEN,B89.5,0.17,0.18,0.82,0.83,109,81,74
2026-08-29T19:29Z,KXHIGHDEN-26AUG30-B91.5,DEN,B91.5,0.05,0.10,0.90,0.95,117,81,74
2026-08-29T19:29Z,KXHIGHDEN-26AUG30-T85,DEN,T85,0.04,0.07,0.93,0.96,50,81,74
2026-08-29T19:29Z,KXHIGHDEN-26AUG30-T92,DEN,T92,0.00,0.02,0.98,1.00,905,81,74
2026-08-29T19:29Z,KXHIGHMIA-26AUG29-B88.5,MIA,B88.5,0.04,0.05,0.95,0.96,15488,81,74
2026-08-29T19:29Z,KXHIGHMIA-26AUG29-B90.5,MIA,B90.5,0.00,0.01,0.99,1.00,18142,81,74
2026-08-29T19:29Z,KXHIGHMIA-26AUG29-B92.5,MIA,B92.5,0.00,0.01,0.99,1.00,13907,81,74
2026-08-29T19:29Z,KXHIGHMIA-26AUG29-B94.5,MIA,B94.5,0.00,0.01,0.99,1.00,6320,81,74
2026-08-29T19:29Z,KXHIGHMIA-26AUG29-T88,MIA,T88,0.91,0.95,0.05,0.09,22031,81,74
2026-08-29T19:29Z,KXHIGHMIA-26AUG29-T95,MIA,T95,0.00,0.01,0.99,1.00,1598,81,74
2026-08-29T19:29Z,KXHIGHMIA-26AUG30-B87.5,MIA,B87.5,0.05,0.07,0.93,0.95,175,81,74
2026-08-29T19:29Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.33,0.34,0.66,0.67,702,81,74
2026-08-29T19:29Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.41,0.42,0.58,0.59,401,81,74
2026-08-29T19:29Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.18,0.19,0.81,0.82,688,81,74
2026-08-29T19:29Z,KXHIGHMIA-26AUG30-T87,MIA,T87,0.01,0.02,0.98,0.99,928,81,74
2026-08-29T19:29Z,KXHIGHMIA-26AUG30-T94,MIA,T94,0.01,0.02,0.98,0.99,347,81,74
2026-08-29T19:29Z,KXHIGHNY-26AUG29-B79.5,NY,B79.5,0.13,0.17,0.83,0.87,15240,81,74
2026-08-29T19:29Z,KXHIGHNY-26AUG29-B81.5,NY,B81.5,0.00,0.01,0.99,1.00,17710,81,74
2026-08-29T19:29Z,KXHIGHNY-26AUG29-B83.5,NY,B83.5,0.00,0.01,0.99,1.00,4491,81,74
2026-08-29T19:29Z,KXHIGHNY-26AUG29-B85.5,NY,B85.5,0.00,0.01,0.99,1.00,2876,81,74
2026-08-29T19:29Z,KXHIGHNY-26AUG29-T79,NY,T79,0.81,0.83,0.17,0.19,22932,81,74
2026-08-29T19:29Z,KXHIGHNY-26AUG29-T86,NY,T86,0.00,0.01,0.99,1.00,2299,81,74
2026-08-29T19:29Z,KXHIGHNY-26AUG30-B82.5,NY,B82.5,0.29,0.31,0.69,0.71,504,81,74
2026-08-29T19:29Z,KXHIGHNY-26AUG30-B84.5,NY,B84.5,0.14,0.15,0.85,0.86,110,81,74
2026-08-29T19:29Z,KXHIGHNY-26AUG30-B86.5,NY,B86.5,0.06,0.07,0.93,0.94,167,81,74
2026-08-29T19:29Z,KXHIGHNY-26AUG30-B88.5,NY,B88.5,0.00,0.01,0.99,1.00,997,81,74
2026-08-29T19:29Z,KXHIGHNY-26AUG30-T82,NY,T82,0.49,0.50,0.50,0.51,1710,81,74
2026-08-29T19:29Z,KXHIGHNY-26AUG30-T89,NY,T89,0.00,0.01,0.99,1.00,1014,81,74
2026-08-29T19:49Z,KXHIGHCHI-26AUG29-B80.5,CHI,B80.5,0.00,0.01,0.99,1.00,21903,81,74
2026-08-29T19:49Z,KXHIGHCHI-26AUG29-B82.5,CHI,B82.5,0.90,0.95,0.05,0.10,14279,81,74
2026-08-29T19:49Z,KXHIGHCHI-26AUG29-B84.5,CHI,B84.5,0.00,0.03,0.97,1.00,8824,81,74
2026-08-29T19:49Z,KXHIGHCHI-26AUG29-B86.5,CHI,B86.5,0.00,0.01,0.99,1.00,4075,81,74
2026-08-29T19:49Z,KXHIGHCHI-26AUG29-T80,CHI,T80,0.00,0.01,0.99,1.00,12066,81,74
2026-08-29T19:49Z,KXHIGHCHI-26AUG29-T87,CHI,T87,0.00,0.01,0.99,1.00,1416,81,74
2026-08-29T19:49Z,KXHIGHCHI-26AUG30-B86.5,CHI,B86.5,0.31,0.32,0.68,0.69,211,81,74
2026-08-29T19:49Z,KXHIGHCHI-26AUG30-B88.5,CHI,B88.5,0.25,0.26,0.74,0.75,122,81,74
2026-08-29T19:49Z,KXHIGHCHI-26AUG30-B90.5,CHI,B90.5,0.07,0.08,0.92,0.93,288,81,74
2026-08-29T19:49Z,KXHIGHCHI-26AUG30-B92.5,CHI,B92.5,0.02,0.03,0.97,0.98,198,81,74
2026-08-29T19:49Z,KXHIGHCHI-26AUG30-T86,CHI,T86,0.32,0.33,0.67,0.68,881,81,74
2026-08-29T19:49Z,KXHIGHCHI-26AUG30-T93,CHI,T93,0.00,0.01,0.99,1.00,1049,81,74
2026-08-29T19:49Z,KXHIGHDEN-26AUG29-B90.5,DEN,B90.5,0.45,0.46,0.54,0.55,2595,81,74
2026-08-29T19:49Z,KXHIGHDEN-26AUG29-B92.5,DEN,B92.5,0.39,0.46,0.54,0.61,2249,81,74
2026-08-29T19:49Z,KXHIGHDEN-26AUG29-B94.5,DEN,B94.5,0.00,0.02,0.98,1.00,3994,81,74
2026-08-29T19:49Z,KXHIGHDEN-26AUG29-B96.5,DEN,B96.5,0.00,0.01,0.99,1.00,922,81,74
2026-08-29T19:49Z,KXHIGHDEN-26AUG29-T90,DEN,T90,0.10,0.17,0.83,0.90,2657,81,74
2026-08-29T19:49Z,KXHIGHDEN-26AUG29-T97,DEN,T97,0.00,0.01,0.99,1.00,427,81,74
2026-08-29T19:49Z,KXHIGHDEN-26AUG30-B85.5,DEN,B85.5,0.21,0.23,0.77,0.79,12,81,74
2026-08-29T19:49Z,KXHIGHDEN-26AUG30-B87.5,DEN,B87.5,0.37,0.38,0.62,0.63,181,81,74
2026-08-29T19:49Z,KXHIGHDEN-26AUG30-B89.5,DEN,B89.5,0.17,0.18,0.82,0.83,109,81,74
2026-08-29T19:49Z,KXHIGHDEN-26AUG30-B91.5,DEN,B91.5,0.06,0.10,0.90,0.94,117,81,74
2026-08-29T19:49Z,KXHIGHDEN-26AUG30-T85,DEN,T85,0.04,0.07,0.93,0.96,50,81,74
2026-08-29T19:49Z,KXHIGHDEN-26AUG30-T92,DEN,T92,0.00,0.02,0.98,1.00,905,81,74
2026-08-29T19:49Z,KXHIGHMIA-26AUG29-B88.5,MIA,B88.5,0.02,0.04,0.96,0.98,16280,81,74
2026-08-29T19:49Z,KXHIGHMIA-26AUG29-B90.5,MIA,B90.5,0.00,0.01,0.99,1.00,18284,81,74
2026-08-29T19:49Z,KXHIGHMIA-26AUG29-B92.5,MIA,B92.5,0.00,0.01,0.99,1.00,14877,81,74
2026-08-29T19:49Z,KXHIGHMIA-26AUG29-B94.5,MIA,B94.5,0.00,0.01,0.99,1.00,6320,81,74
2026-08-29T19:49Z,KXHIGHMIA-26AUG29-T88,MIA,T88,0.95,0.97,0.03,0.05,22176,81,74
2026-08-29T19:49Z,KXHIGHMIA-26AUG29-T95,MIA,T95,0.00,0.01,0.99,1.00,1598,81,74
2026-08-29T19:49Z,KXHIGHMIA-26AUG30-B87.5,MIA,B87.5,0.05,0.07,0.93,0.95,175,81,74
2026-08-29T19:49Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.35,0.36,0.64,0.65,704,81,74
2026-08-29T19:49Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.41,0.42,0.58,0.59,408,81,74
2026-08-29T19:49Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.15,0.16,0.84,0.85,698,81,74
2026-08-29T19:49Z,KXHIGHMIA-26AUG30-T87,MIA,T87,0.02,0.03,0.97,0.98,1562,81,74
2026-08-29T19:49Z,KXHIGHMIA-26AUG30-T94,MIA,T94,0.01,0.02,0.98,0.99,347,81,74
2026-08-29T19:49Z,KXHIGHNY-26AUG29-B79.5,NY,B79.5,0.11,0.15,0.85,0.89,16110,81,74
2026-08-29T19:49Z,KXHIGHNY-26AUG29-B81.5,NY,B81.5,0.00,0.01,0.99,1.00,17712,81,74
2026-08-29T19:49Z,KXHIGHNY-26AUG29-B83.5,NY,B83.5,0.00,0.01,0.99,1.00,4493,81,74
2026-08-29T19:49Z,KXHIGHNY-26AUG29-B85.5,NY,B85.5,0.00,0.01,0.99,1.00,4748,81,74
2026-08-29T19:49Z,KXHIGHNY-26AUG29-T79,NY,T79,0.85,0.87,0.13,0.15,24347,81,74
2026-08-29T19:49Z,KXHIGHNY-26AUG29-T86,NY,T86,0.00,0.01,0.99,1.00,2395,81,74
2026-08-29T19:49Z,KXHIGHNY-26AUG30-B82.5,NY,B82.5,0.30,0.31,0.69,0.70,506,81,74
2026-08-29T19:49Z,KXHIGHNY-26AUG30-B84.5,NY,B84.5,0.13,0.14,0.86,0.87,121,81,74
2026-08-29T19:49Z,KXHIGHNY-26AUG30-B86.5,NY,B86.5,0.05,0.06,0.94,0.95,193,81,74
2026-08-29T19:49Z,KXHIGHNY-26AUG30-B88.5,NY,B88.5,0.00,0.02,0.98,1.00,1092,81,74
2026-08-29T19:49Z,KXHIGHNY-26AUG30-T82,NY,T82,0.47,0.48,0.52,0.53,1863,81,74
2026-08-29T19:49Z,KXHIGHNY-26AUG30-T89,NY,T89,0.00,0.01,0.99,1.00,1014,81,74
2026-08-29T19:59Z,KXHIGHCHI-26AUG29-B80.5,CHI,B80.5,0.00,0.01,0.99,1.00,21928,81,74
2026-08-29T19:59Z,KXHIGHCHI-26AUG29-B82.5,CHI,B82.5,0.91,0.92,0.08,0.09,15654,81,74
2026-08-29T19:59Z,KXHIGHCHI-26AUG29-B84.5,CHI,B84.5,0.05,0.07,0.93,0.95,8910,81,74
2026-08-29T19:59Z,KXHIGHCHI-26AUG29-B86.5,CHI,B86.5,0.00,0.01,0.99,1.00,4100,81,74
2026-08-29T19:59Z,KXHIGHCHI-26AUG29-T80,CHI,T80,0.00,0.01,0.99,1.00,12091,81,74
2026-08-29T19:59Z,KXHIGHCHI-26AUG29-T87,CHI,T87,0.00,0.01,0.99,1.00,1441,81,74
2026-08-29T19:59Z,KXHIGHCHI-26AUG30-B86.5,CHI,B86.5,0.31,0.32,0.68,0.69,211,81,74
2026-08-29T19:59Z,KXHIGHCHI-26AUG30-B88.5,CHI,B88.5,0.25,0.26,0.74,0.75,122,81,74
2026-08-29T19:59Z,KXHIGHCHI-26AUG30-B90.5,CHI,B90.5,0.07,0.08,0.92,0.93,288,81,74
2026-08-29T19:59Z,KXHIGHCHI-26AUG30-B92.5,CHI,B92.5,0.02,0.03,0.97,0.98,198,81,74
